,truck,loader,ton,n_shovel,truck_total_cycle,loader_total_cycle,distance_empty,distance_full,date
342155,CAEX73,PH58,315.79657793431954,3.0,696.0,243.0,6008.0,5984.0,2024-03-27
342243,CAEX98,PH58,335.20064776236313,3.0,486.0,65.0,5939.0,5849.0,2024-03-27
342291,CAEX58,PH06,292.18837983129293,3.0,525.0,238.0,8301.0,8222.0,2024-03-28
342349,CAEX37,PH06,341.288158105267,3.0,696.0,234.0,8209.0,8316.0,2024-03-28
342370,CAEX39,PH58,341.9824194971582,3.0,4374.0,343.0,3949.0,8674.0,2024-03-28
342456,CAEX49,PH48,313.83497249618534,3.0,369.0,13.0,3328.0,3532.0,2024-03-28
342614,CAEX48,PH48,289.5706001302615,3.0,439.0,121.0,8404.0,3375.0,2024-03-28
342712,CAEX13,PH06,321.3009333162017,3.0,688.0,384.0,3498.0,3721.0,2024-03-28
342750,CAEX44,PH58,351.5813058566613,4.0,622.0,128.0,6000.0,6472.0,2024-03-28
342792,CAEX13,PH06,325.3863819786774,3.0,662.0,230.0,3650.0,3566.0,2024-03-28
342889,CAEX66,PH58,296.24282775204006,3.0,604.0,66.0,5989.0,5962.0,2024-03-28
342939,CAEX98,PH58,356.16528653709645,3.0,622.0,380.0,687.0,6043.0,2024-03-28
342944,CAEX74,PH48,303.67683842900914,3.0,459.0,265.0,3483.0,3559.0,2024-03-28
343053,CAEX08,PH58,291.47513829145163,3.0,626.0,273.0,5824.0,5937.0,2024-03-28
343109,CAEX17,PH48,315.6407508340667,3.0,509.0,194.0,3423.0,3336.0,2024-03-28
343125,CAEX25,PH58,332.984758720644,4.0,4456.0,274.0,8454.0,8470.0,2024-03-28
343165,CAEX44,PH58,327.4472136394794,3.0,600.0,391.0,984.0,948.0,2024-03-28
343196,CAEX39,PH48,321.4490176982505,3.0,707.0,358.0,3285.0,3401.0,2024-03-28
343259,CAEX93,PH58,306.60152614186376,3.0,4674.0,409.0,5848.0,8519.0,2024-03-29
343317,CAEX58,PH48,310.7056379315935,3.0,704.0,166.0,3345.0,3579.0,2024-03-29
343460,CAEX07,PH48,314.0852561831812,3.0,582.0,222.0,5914.0,3630.0,2024-03-29
343463,CAEX98,PH48,312.4369883494011,3.0,669.0,334.0,3328.0,3492.0,2024-03-29
343483,CAEX56,PH58,298.95923751259767,3.0,82.0,163.0,3433.0,5851.0,2024-03-29
343567,CAEX85,PH48,304.49939413933527,3.0,383.0,189.0,708.0,3291.0,2024-03-29
343657,CAEX62,PH48,319.4441045739224,3.0,588.0,273.0,3548.0,3355.0,2024-03-29
343659,CAEX47,PH48,328.08436197856605,4.0,243.0,264.0,3412.0,3425.0,2024-03-29
343690,CAEX13,PH48,319.2352116759255,4.0,615.0,231.0,5889.0,3623.0,2024-03-29
343706,CAEX48,PH58,318.68112535318323,3.0,122.0,98.0,5827.0,5788.0,2024-03-29
343757,CAEX25,PH48,333.369505852699,3.0,612.0,209.0,3517.0,3379.0,2024-03-29
344024,CAEX22,PH58,327.83138170760066,3.0,618.0,284.0,4142.0,5925.0,2024-03-29
344039,CAEX25,PH48,320.3820410000505,3.0,527.0,319.0,725.0,750.0,2024-03-29
344216,CAEX74,PH48,305.90778570476255,3.0,359.0,38.0,3390.0,3363.0,2024-03-30
344226,CAEX81,PH48,315.0936263006116,3.0,640.0,44.0,8331.0,3526.0,2024-03-30
344452,CAEX46,PH58,295.0229148868892,3.0,276.0,198.0,4237.0,6121.0,2024-03-30
344678,CAEX41,PH48,284.8678101280672,3.0,710.0,444.0,3329.0,3197.0,2024-03-30
344855,CAEX93,PH48,311.2417011427483,4.0,706.0,128.0,3267.0,615.0,2024-03-30
344879,CAEX48,PH48,348.85211056000327,3.0,611.0,151.0,3442.0,3458.0,2024-03-30
345012,CAEX01,PH48,316.71497352275674,4.0,705.0,269.0,6137.0,3853.0,2024-03-31
345260,CAEX87,PH06,334.9557772124712,3.0,539.0,139.0,2683.0,2804.0,2024-03-31
345303,CAEX17,PH58,321.2643219298814,3.0,4699.0,222.0,5116.0,8364.0,2024-03-31
345388,CAEX22,PH48,304.26153551405423,3.0,499.0,265.0,3485.0,3481.0,2024-03-31
345496,CAEX64,PH06,320.83650830817675,4.0,616.0,75.0,2557.0,2847.0,2024-03-31
345555,CAEX93,PH06,345.67236237210443,6.0,709.0,309.0,2897.0,3189.0,2024-03-31
345589,CAEX66,PH48,318.11828518424727,3.0,507.0,263.0,3771.0,3401.0,2024-03-31
345642,CAEX24,PH58,336.6423687218142,3.0,4655.0,422.0,4286.0,8388.0,2024-03-31
345709,CAEX46,PH06,322.12832538113787,3.0,603.0,149.0,5797.0,3143.0,2024-04-01
346019,CAEX52,PH06,301.4564456161342,3.0,651.0,453.0,6154.0,2934.0,2024-04-01
346312,CAEX70,PH48,331.3727527436833,3.0,653.0,180.0,1053.0,3738.0,2024-04-01
346572,CAEX13,PH55,338.0618981135847,3.0,6164.0,287.0,3865.0,3726.0,2024-04-02
346583,CAEX22,PH48,317.7791558781908,4.0,421.0,27.0,3745.0,3741.0,2024-04-02
346685,CAEX47,PH48,302.0865248100972,4.0,620.0,139.0,3529.0,3533.0,2024-04-02
346826,CAEX87,PH48,293.94387677992853,3.0,590.0,366.0,880.0,989.0,2024-04-02
346844,CAEX52,PH06,322.6520050005217,3.0,655.0,352.0,3188.0,2988.0,2024-04-02
346847,CAEX93,PH48,311.3812907615241,3.0,462.0,320.0,3644.0,3593.0,2024-04-02
346860,CAEX70,PH06,345.73721149309216,4.0,482.0,93.0,3199.0,3234.0,2024-04-02
346912,CAEX66,PH48,321.4672218708027,3.0,651.0,85.0,3973.0,3640.0,2024-04-02
347029,CAEX58,PH48,295.23324262344573,4.0,638.0,238.0,3567.0,3674.0,2024-04-02
347054,CAEX70,PH48,313.63903861721866,3.0,5289.0,434.0,4393.0,4200.0,2024-04-02
347701,CAEX81,PH06,357.4836354156069,4.0,665.0,48.0,3150.0,3154.0,2024-04-03
347871,CAEX44,PH55,322.6654752263061,3.0,4635.0,497.0,3871.0,4009.0,2024-04-03
348261,CAEX81,PH48,281.665519568439,3.0,637.0,134.0,3978.0,4234.0,2024-04-04
348429,CAEX70,PH55,295.5173074873183,3.0,355.0,235.0,4179.0,4167.0,2024-04-04
348458,CAEX74,PH48,293.3685416380778,4.0,409.0,153.0,3870.0,3870.0,2024-04-04
349011,CAEX31,PH55,303.2642237339254,3.0,524.0,332.0,5724.0,3830.0,2024-04-04
349073,CAEX10,PH06,319.44515474295304,4.0,611.0,301.0,3205.0,3312.0,2024-04-05
349079,CAEX81,PH48,307.459260916868,4.0,503.0,40.0,6161.0,6159.0,2024-04-05
349135,CAEX81,PH58,315.8874415496594,4.0,672.0,237.0,6138.0,3522.0,2024-04-05
349191,CAEX24,PH06,338.72756006424567,4.0,469.0,70.0,3448.0,3321.0,2024-04-05
349242,CAEX34,PH48,300.82327923276523,4.0,678.0,231.0,6193.0,4325.0,2024-04-05
349366,CAEX48,PH55,328.61100701123826,3.0,6307.0,139.0,3946.0,4098.0,2024-04-05
349438,CAEX87,PH55,318.5920727690495,3.0,594.0,156.0,4118.0,3896.0,2024-04-05
349508,CAEX46,PH06,340.2848302148889,3.0,603.0,438.0,6215.0,6213.0,2024-04-05
349614,CAEX31,PH48,330.18931326910496,3.0,651.0,17.0,4152.0,4112.0,2024-04-05
349926,CAEX96,PH48,313.07120986306745,4.0,434.0,293.0,1089.0,6192.0,2024-04-05
349962,CAEX34,PH48,315.7871867326861,3.0,555.0,332.0,1105.0,1140.0,2024-04-06
350088,CAEX01,PH55,305.9734021998734,3.0,601.0,378.0,717.0,686.0,2024-04-06
350145,CAEX73,PH58,282.1635511025869,3.0,651.0,183.0,3623.0,3782.0,2024-04-06
350201,CAEX48,PH55,336.6187269310036,3.0,377.0,148.0,3988.0,4143.0,2024-04-06
350202,CAEX85,PH48,339.755415803165,3.0,304.0,113.0,4375.0,4128.0,2024-04-06
350216,CAEX64,PH48,333.10342218508225,3.0,305.0,181.0,5601.0,1088.0,2024-04-06
350409,CAEX44,PH58,298.8508331874047,3.0,644.0,70.0,3771.0,3725.0,2024-04-06
350418,CAEX34,PH48,333.6154020345232,3.0,547.0,311.0,917.0,998.0,2024-04-06
350479,CAEX64,PH48,306.3498952266094,3.0,614.0,179.0,945.0,4156.0,2024-04-06
350715,CAEX41,PH55,310.41362712907244,3.0,691.0,411.0,961.0,651.0,2024-04-06
350732,CAEX60,PH55,343.326254867116,3.0,679.0,479.0,960.0,939.0,2024-04-06
351604,CAEX22,PH48,303.5145900076473,3.0,676.0,122.0,4421.0,4441.0,2024-04-07
351737,CAEX24,PH58,330.7359540872643,3.0,4355.0,266.0,3801.0,8919.0,2024-04-07
351975,CAEX17,PH55,330.42384657468926,3.0,5615.0,116.0,8924.0,4261.0,2024-04-08
352033,CAEX52,PH48,324.3719110826016,3.0,548.0,112.0,854.0,5354.0,2024-04-08
352075,CAEX10,PH48,332.4285450409882,3.0,564.0,12.0,4602.0,4707.0,2024-04-08
352183,CAEX81,PH58,334.8169456080425,3.0,577.0,117.0,8867.0,608.0,2024-04-08
352249,CAEX60,PH48,335.4568343662228,3.0,679.0,222.0,3910.0,5326.0,2024-04-08
352573,CAEX81,PH48,339.27650102423564,3.0,584.0,285.0,3631.0,5545.0,2024-04-08
352643,CAEX08,PH55,323.8061327544792,3.0,136.0,268.0,4041.0,4126.0,2024-04-08
353077,CAEX66,PH06,309.6734489059784,3.0,448.0,205.0,2743.0,2571.0,2024-04-09
353184,CAEX66,PH06,307.0089277297529,3.0,652.0,413.0,13145.0,2865.0,2024-04-09
353190,CAEX30,PH06,308.3256720886639,3.0,697.0,129.0,2745.0,2811.0,2024-04-09
353225,CAEX60,PH06,312.8731091641243,3.0,4896.0,578.0,7670.0,7738.0,2024-04-09
353241,CAEX30,PH06,332.6812835290668,3.0,662.0,316.0,2515.0,2885.0,2024-04-09
353296,CAEX73,PH58,309.1339681174437,3.0,433.0,273.0,5991.0,5986.0,2024-04-09
353585,CAEX24,PH06,330.91192671842884,3.0,699.0,185.0,13079.0,2806.0,2024-04-09
353592,CAEX25,PH06,346.9970414998353,3.0,675.0,345.0,13119.0,2818.0,2024-04-09
353600,CAEX31,PH06,320.0664126304678,3.0,645.0,182.0,2808.0,2838.0,2024-04-09
353672,CAEX60,PH58,323.77678820050284,3.0,151.0,148.0,8873.0,5769.0,2024-04-09
353969,CAEX64,PH06,286.56794826473225,3.0,365.0,217.0,7787.0,6524.0,2024-04-10
354316,CAEX73,PH06,320.12609485013087,3.0,496.0,230.0,7985.0,7901.0,2024-04-10
354451,CAEX93,PH58,310.6503524634029,3.0,676.0,325.0,1154.0,923.0,2024-04-10
354483,CAEX62,PH06,308.7854563543794,3.0,443.0,351.0,6546.0,6637.0,2024-04-10
354624,CAEX47,PH58,309.16590982830536,3.0,619.0,298.0,4328.0,3718.0,2024-04-10
354829,CAEX81,PH55,330.5597985722857,3.0,394.0,324.0,4074.0,4252.0,2024-04-10
355295,CAEX30,PH48,327.0703168419223,3.0,4974.0,198.0,4196.0,3614.0,2024-04-11
355309,CAEX52,PH48,308.6002991754084,3.0,706.0,90.0,6161.0,4274.0,2024-04-11
355916,CAEX98,PH48,321.93181606114234,4.0,643.0,206.0,4304.0,4388.0,2024-04-11
356078,CAEX37,PH06,301.50258566016487,3.0,689.0,113.0,3340.0,2981.0,2024-04-12
356155,CAEX25,PH58,308.52983914787654,3.0,691.0,279.0,3829.0,3669.0,2024-04-12
356606,CAEX98,PH06,298.6762475668765,3.0,678.0,334.0,7770.0,727.0,2024-04-12
356651,CAEX49,PH06,328.2894753845083,3.0,669.0,240.0,2789.0,2873.0,2024-04-12
356789,CAEX73,PH06,313.0014537130571,3.0,666.0,336.0,5888.0,3056.0,2024-04-12
356994,CAEX31,PH58,322.24463535429084,3.0,508.0,259.0,3627.0,3762.0,2024-04-12
357021,CAEX30,PH06,309.2371775030764,3.0,580.0,61.0,2705.0,3135.0,2024-04-12
357178,CAEX66,PH58,316.3362760919337,4.0,4545.0,515.0,6377.0,6153.0,2024-04-12
357727,CAEX66,PH58,283.504866217706,3.0,397.0,229.0,3830.0,3668.0,2024-04-13
357758,CAEX31,PH48,331.1277446668972,4.0,4391.0,256.0,9040.0,9111.0,2024-04-13
357896,CAEX66,PH06,323.45679544132673,3.0,639.0,47.0,2516.0,2969.0,2024-04-13
357931,CAEX46,PH58,347.3488883170703,4.0,219.0,242.0,6168.0,6241.0,2024-04-13
358288,CAEX94,PH06,298.2262059320769,3.0,639.0,271.0,2534.0,2846.0,2024-04-13
358355,CAEX66,PH06,303.3477358931282,3.0,348.0,121.0,2623.0,3096.0,2024-04-14
358457,CAEX47,PH58,292.3349419272917,3.0,506.0,97.0,4077.0,3807.0,2024-04-14
358519,CAEX90,PH58,321.3237671654035,3.0,317.0,161.0,3757.0,3589.0,2024-04-14
358634,CAEX07,PH48,281.47286867959406,3.0,550.0,240.0,3867.0,6068.0,2024-04-14
358659,CAEX87,PH48,310.09721519552494,4.0,4492.0,333.0,6678.0,8943.0,2024-04-14
358772,CAEX90,PH06,330.25632119835666,4.0,598.0,35.0,2718.0,2895.0,2024-04-14
358935,CAEX66,PH06,287.30312429723153,3.0,649.0,359.0,2729.0,3021.0,2024-04-14
358966,CAEX55,PH58,291.4707405774211,3.0,457.0,230.0,3782.0,3581.0,2024-04-14
359140,CAEX48,PH55,310.7799751940422,4.0,441.0,494.0,5120.0,5128.0,2024-04-14
359148,CAEX87,PH06,313.7109004232648,3.0,4392.0,362.0,8006.0,7946.0,2024-04-14
359269,CAEX74,PH06,318.5291164718113,3.0,227.0,145.0,7322.0,7874.0,2024-04-15
359350,CAEX41,PH06,339.7338430547745,3.0,180.0,183.0,7424.0,8050.0,2024-04-15
359471,CAEX01,PH58,325.20307440737497,3.0,4417.0,423.0,9433.0,5799.0,2024-04-15
359685,CAEX55,PH06,349.0386269015843,3.0,640.0,67.0,7472.0,7965.0,2024-04-15
359882,CAEX73,PH55,278.09090862231506,3.0,599.0,44.0,3776.0,3594.0,2024-04-15
359984,CAEX24,PH58,292.76963518845906,4.0,169.0,85.0,5830.0,6111.0,2024-04-15
360063,CAEX58,PH48,286.85924006045497,3.0,216.0,312.0,935.0,4317.0,2024-04-15
360064,CAEX98,PH48,325.2003784214307,4.0,491.0,126.0,4285.0,4287.0,2024-04-15
360099,CAEX10,PH06,309.5636452293688,3.0,487.0,204.0,3076.0,2915.0,2024-04-15
360233,CAEX60,PH06,295.3295506150182,3.0,5344.0,224.0,2900.0,2726.0,2024-04-16
360696,CAEX31,PH48,310.60836553176097,3.0,545.0,28.0,990.0,4822.0,2024-04-16
360742,CAEX30,PH48,311.5161616714011,3.0,558.0,92.0,4796.0,4743.0,2024-04-16
360839,CAEX55,PH06,331.5974018451522,3.0,509.0,195.0,2905.0,2885.0,2024-04-16
360897,CAEX44,PH48,302.56347485330804,3.0,660.0,340.0,664.0,807.0,2024-04-16
360911,CAEX01,PH48,296.83225702150094,3.0,654.0,265.0,4595.0,4796.0,2024-04-16
361005,CAEX41,PH06,320.6902922138584,3.0,578.0,288.0,2649.0,2847.0,2024-04-16
361219,CAEX41,PH06,318.65876991081456,3.0,610.0,283.0,8395.0,2847.0,2024-04-16
361389,CAEX94,PH48,294.0269029489362,4.0,571.0,6.0,4369.0,4258.0,2024-04-17
361405,CAEX25,PH58,336.5977038128863,3.0,4553.0,204.0,9058.0,9179.0,2024-04-17
361431,CAEX30,PH58,293.4136738806638,3.0,4656.0,399.0,9046.0,9185.0,2024-04-17
361452,CAEX07,PH06,332.69629745487214,4.0,627.0,279.0,2822.0,2939.0,2024-04-17
361579,CAEX41,PH06,357.83541123385913,4.0,704.0,431.0,7712.0,2779.0,2024-04-17
361731,CAEX70,PH58,322.8478765119156,4.0,4603.0,304.0,4158.0,9200.0,2024-04-17
361860,CAEX13,PH06,309.72479971698147,3.0,688.0,192.0,2931.0,2643.0,2024-04-17
361870,CAEX80,PH55,310.5029372237961,4.0,366.0,190.0,4509.0,4698.0,2024-04-17
361884,CAEX55,PH58,310.11084506654083,3.0,4625.0,341.0,4278.0,8937.0,2024-04-17
361980,CAEX46,PH58,317.82270523751623,3.0,4373.0,324.0,9060.0,9196.0,2024-04-17
362068,CAEX41,PH48,308.6265958012437,3.0,587.0,149.0,4079.0,4591.0,2024-04-17
362150,CAEX22,PH58,285.2817682276847,3.0,4708.0,442.0,4186.0,8902.0,2024-04-17
362186,CAEX34,PH06,297.2855320319661,3.0,671.0,132.0,2658.0,2961.0,2024-04-17
362192,CAEX30,PH58,279.44252495405044,3.0,4814.0,256.0,4168.0,9195.0,2024-04-17
362316,CAEX41,PH58,304.4292907387254,3.0,4710.0,260.0,3867.0,8936.0,2024-04-17
362341,CAEX41,PH48,324.8996830209645,3.0,5402.0,322.0,4418.0,4131.0,2024-04-17
362516,CAEX87,PH06,318.2701504114329,4.0,524.0,183.0,3310.0,3240.0,2024-04-18
362630,CAEX55,PH58,288.1150148552156,3.0,453.0,427.0,4965.0,4951.0,2024-04-18
362669,CAEX93,PH06,305.9115943084002,3.0,646.0,114.0,2917.0,2702.0,2024-04-18
362705,CAEX60,PH06,347.4866185630635,3.0,665.0,158.0,2744.0,2798.0,2024-04-18
362940,CAEX52,PH06,325.40198328346725,3.0,645.0,285.0,2646.0,2679.0,2024-04-18
363084,CAEX87,PH48,331.24227511052175,4.0,393.0,179.0,4884.0,4436.0,2024-04-18
363184,CAEX58,PH58,312.33687103139005,3.0,711.0,183.0,4748.0,4969.0,2024-04-18
363491,CAEX66,PH06,287.65883989308986,3.0,585.0,168.0,3317.0,3309.0,2024-04-19
363896,CAEX93,PH48,306.4646045893136,3.0,655.0,317.0,4510.0,4348.0,2024-04-19
364258,CAEX66,PH06,344.24215558854763,4.0,709.0,39.0,3575.0,3237.0,2024-04-20
364356,CAEX64,PH58,322.73230906230066,4.0,685.0,298.0,3906.0,4316.0,2024-04-20
364712,CAEX41,PH06,292.2577810943438,4.0,668.0,100.0,3301.0,3269.0,2024-04-20
364879,CAEX62,PH58,339.70908259521883,3.0,640.0,324.0,3965.0,4168.0,2024-04-20
364969,CAEX55,PH06,357.39768651257174,3.0,662.0,258.0,3360.0,3250.0,2024-04-20
365205,CAEX07,PH06,322.91540596569484,4.0,4566.0,500.0,2709.0,3186.0,2024-04-21
365210,CAEX24,PH58,299.4913713513166,3.0,4579.0,521.0,4488.0,4291.0,2024-04-21
365212,CAEX96,PH58,312.46689219037654,3.0,4490.0,228.0,4493.0,4488.0,2024-04-21
365215,CAEX96,PH06,314.2308380192885,3.0,652.0,118.0,2808.0,2799.0,2024-04-21
365290,CAEX85,PH58,321.8652565609148,3.0,4584.0,206.0,4209.0,4401.0,2024-04-21
365478,CAEX81,PH06,287.8273967948313,3.0,417.0,298.0,3050.0,3000.0,2024-04-21
365540,CAEX98,PH06,302.5314435155005,4.0,5154.0,498.0,3154.0,2999.0,2024-04-21
365541,CAEX98,PH06,290.8494329031068,3.0,599.0,27.0,3251.0,3189.0,2024-04-21
365637,CAEX55,PH58,320.28523374078725,4.0,4707.0,372.0,4520.0,4315.0,2024-04-21
365723,CAEX94,PH48,312.4175502977909,3.0,4653.0,181.0,6493.0,9303.0,2024-04-21
365730,CAEX66,PH48,308.5335696244948,5.0,5209.0,265.0,3799.0,4028.0,2024-04-21
365859,CAEX87,PH48,316.7729928990791,3.0,5309.0,323.0,4368.0,4044.0,2024-04-21
365939,CAEX44,PH06,321.30330177052065,3.0,594.0,331.0,3646.0,3331.0,2024-04-21
365964,CAEX44,PH58,339.9876002810286,4.0,4438.0,330.0,4589.0,4318.0,2024-04-21
366061,CAEX55,PH58,326.29748304843525,3.0,407.0,286.0,6897.0,4348.0,2024-04-22
366280,CAEX81,PH06,323.58491007325136,3.0,641.0,173.0,3315.0,2960.0,2024-04-22
366309,CAEX17,PH48,295.30752552329204,3.0,484.0,237.0,3912.0,3879.0,2024-04-22
366316,CAEX81,PH48,325.1138230663174,3.0,628.0,156.0,3603.0,4067.0,2024-04-22
366380,CAEX46,PH48,347.34528377572167,3.0,551.0,244.0,3976.0,4129.0,2024-04-22
366765,CAEX81,PH58,350.40839525439776,3.0,428.0,188.0,4122.0,4497.0,2024-04-22
367146,CAEX64,PH55,318.7726967387838,3.0,544.0,200.0,3964.0,3978.0,2024-04-23
367205,CAEX62,PH06,330.632897467872,3.0,640.0,142.0,3199.0,3061.0,2024-04-23
367401,CAEX44,PH06,327.5856036447062,3.0,513.0,57.0,6363.0,2928.0,2024-04-23
367572,CAEX37,PH58,323.24112693676585,3.0,635.0,25.0,3858.0,3989.0,2024-04-23
367729,CAEX71,PH58,319.44579155039844,3.0,673.0,23.0,3537.0,4000.0,2024-04-23
367830,CAEX23,PH55,337.61182817881627,3.0,675.0,427.0,3838.0,3956.0,2024-04-23
368128,CAEX64,PH06,313.5126342737874,3.0,703.0,374.0,8320.0,3178.0,2024-04-24
368233,CAEX81,PH58,288.12642898676927,3.0,702.0,303.0,4297.0,3934.0,2024-04-24
368407,CAEX66,PH06,298.0532279169392,4.0,612.0,287.0,3074.0,3007.0,2024-04-24
368509,CAEX58,PH48,324.5720593668675,3.0,606.0,280.0,3933.0,6444.0,2024-04-24
368516,CAEX80,PH48,303.44221020613594,3.0,593.0,111.0,3824.0,6420.0,2024-04-24
368837,CAEX08,PH06,304.625279910093,3.0,693.0,277.0,8057.0,2891.0,2024-04-24
369090,CAEX98,PH58,319.55671107952577,3.0,678.0,273.0,4013.0,3932.0,2024-04-24
369177,CAEX61,PH58,294.86110981473433,3.0,609.0,232.0,3647.0,3526.0,2024-04-25
369332,CAEX64,PH48,334.5497432331728,3.0,455.0,70.0,7965.0,7694.0,2024-04-25
369345,CAEX54,PH06,336.4241390886563,4.0,631.0,45.0,3035.0,3280.0,2024-04-25
369506,CAEX93,PH48,315.4112428720718,3.0,5253.0,281.0,10739.0,8909.0,2024-04-25
369511,CAEX13,PH48,346.82842295132184,4.0,4589.0,295.0,10140.0,9105.0,2024-04-25
369770,CAEX46,PH48,299.21548021514604,3.0,4967.0,264.0,8860.0,9076.0,2024-04-25
369777,CAEX41,PH48,326.5350759923229,3.0,4374.0,240.0,7983.0,8983.0,2024-04-25
369789,CAEX07,PH06,283.8627226992584,3.0,662.0,253.0,3084.0,3330.0,2024-04-25
370064,CAEX52,PH48,333.526105834611,3.0,4347.0,147.0,8962.0,9006.0,2024-04-25
370200,CAEX81,PH06,339.1379791810938,4.0,383.0,269.0,3096.0,3219.0,2024-04-25
370333,CAEX08,PH48,319.7515046256973,3.0,4698.0,365.0,3795.0,9161.0,2024-04-26
370362,CAEX98,PH48,312.9351902290162,3.0,4334.0,145.0,9079.0,8941.0,2024-04-26
370462,CAEX70,PH48,304.34659656024314,3.0,602.0,14.0,7162.0,2889.0,2024-04-26
370467,CAEX30,PH06,300.1841442497852,3.0,681.0,230.0,3594.0,2802.0,2024-04-26
370545,CAEX81,PH48,303.5960434294903,3.0,549.0,139.0,1108.0,1046.0,2024-04-26
370643,CAEX87,PH48,322.796622726276,3.0,4427.0,177.0,9005.0,8940.0,2024-04-26
370650,CAEX81,PH55,307.23140618363334,3.0,5709.0,250.0,4121.0,4200.0,2024-04-26
370800,CAEX49,PH06,320.96936093517155,3.0,581.0,145.0,10323.0,2770.0,2024-04-26
370824,CAEX25,PH48,308.51434942782043,4.0,4465.0,271.0,9126.0,8935.0,2024-04-26
370860,CAEX58,PH06,314.23572836587107,3.0,482.0,71.0,3151.0,2860.0,2024-04-26
370951,CAEX41,PH58,303.15100782997354,3.0,707.0,159.0,4144.0,3392.0,2024-04-26
370999,CAEX44,PH06,288.36897346213783,3.0,709.0,508.0,2834.0,3116.0,2024-04-26
371006,CAEX96,PH06,299.842673684037,3.0,685.0,247.0,3583.0,2893.0,2024-04-26
371205,CAEX96,PH06,314.32898347574604,3.0,580.0,239.0,2731.0,3025.0,2024-04-27
371311,CAEX07,PH06,286.9338618822247,3.0,623.0,35.0,3533.0,3021.0,2024-04-27
371507,CAEX55,PH06,320.744932192799,4.0,4316.0,373.0,3102.0,3168.0,2024-04-27
371537,CAEX48,PH55,311.4920334547171,4.0,671.0,140.0,11704.0,11685.0,2024-04-27
371610,CAEX48,PH55,292.395209673964,3.0,652.0,361.0,11845.0,10976.0,2024-04-27
371777,CAEX55,PH55,330.5444174362524,3.0,427.0,330.0,11840.0,11795.0,2024-04-27
371778,CAEX55,PH55,321.5712384068798,3.0,608.0,193.0,4165.0,11586.0,2024-04-27
371923,CAEX85,PH58,314.1412555394592,3.0,663.0,294.0,4595.0,4007.0,2024-04-27
372030,CAEX87,PH06,303.9568867604826,3.0,403.0,194.0,2938.0,2908.0,2024-04-27
372043,CAEX55,PH55,350.2359476098532,4.0,516.0,172.0,11653.0,11766.0,2024-04-27
372069,CAEX73,PH55,344.3842261237075,3.0,6376.0,233.0,11055.0,4025.0,2024-04-27
372168,CAEX81,PH06,337.25428106623167,4.0,688.0,177.0,2986.0,3087.0,2024-04-27
372200,CAEX48,PH55,307.5604411157575,4.0,579.0,529.0,4046.0,3985.0,2024-04-27
372302,CAEX48,PH48,332.23877733238965,3.0,4348.0,246.0,3715.0,8773.0,2024-04-28
372321,CAEX34,PH06,286.42288024360937,3.0,687.0,201.0,10587.0,3347.0,2024-04-28
372376,CAEX56,PH06,330.4208710967864,3.0,518.0,308.0,5288.0,3123.0,2024-04-28
372382,CAEX94,PH06,326.58077850347183,3.0,587.0,138.0,2840.0,2832.0,2024-04-28
372388,CAEX31,PH06,324.6103130254979,4.0,709.0,335.0,2925.0,2983.0,2024-04-28
372484,CAEX17,PH06,300.9020870542382,3.0,651.0,271.0,3084.0,3084.0,2024-04-28
372727,CAEX25,PH06,328.256908636998,3.0,556.0,87.0,3492.0,3086.0,2024-04-28
372868,CAEX85,PH58,324.10924923292845,3.0,704.0,24.0,3476.0,3538.0,2024-04-28
372970,CAEX55,PH58,321.5079102469894,3.0,210.0,229.0,3734.0,3486.0,2024-04-28
373015,CAEX47,PH06,338.79071928969785,4.0,663.0,460.0,3046.0,3084.0,2024-04-28
373089,CAEX22,PH48,305.7924365717749,4.0,4334.0,240.0,9109.0,9012.0,2024-04-28
373099,CAEX22,PH48,324.97707904175496,3.0,5401.0,392.0,8948.0,9083.0,2024-04-28
373141,CAEX93,PH06,311.7828141717564,3.0,640.0,205.0,3051.0,2894.0,2024-04-28
373214,CAEX01,PH48,303.3378140261772,3.0,658.0,112.0,9196.0,2782.0,2024-04-29
373283,CAEX66,PH58,299.8234961894578,3.0,429.0,73.0,3558.0,3689.0,2024-04-29
373537,CAEX66,PH58,295.4457791298939,3.0,639.0,247.0,3768.0,3518.0,2024-04-29
374148,CAEX93,PH06,303.952556120167,3.0,522.0,71.0,2860.0,2850.0,2024-04-30
374494,CAEX17,PH48,340.6599008465576,3.0,4325.0,156.0,9093.0,8939.0,2024-04-30
374515,CAEX37,PH58,307.80417409486176,3.0,705.0,130.0,9154.0,4496.0,2024-04-30
374603,CAEX93,PH58,305.7573058865692,3.0,4976.0,433.0,9175.0,4504.0,2024-04-30
374695,CAEX74,PH58,329.6266219480813,3.0,420.0,46.0,4693.0,4738.0,2024-04-30
374745,CAEX01,PH48,327.544384521085,5.0,4773.0,242.0,9141.0,9014.0,2024-04-30
374894,CAEX52,PH06,315.1685561070207,3.0,706.0,325.0,7726.0,8136.0,2024-04-30
375238,CAEX23,PH48,313.71168658016785,3.0,4486.0,269.0,9072.0,8937.0,2024-05-01
375246,CAEX41,PH48,349.2211941091535,3.0,592.0,264.0,4148.0,1188.0,2024-05-01
375254,CAEX25,PH58,288.7260098121764,3.0,6690.0,297.0,9009.0,9114.0,2024-05-01
